#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FEC1
#Date Time: 2018-11-30 13:32:30.339

Time (s),Math 1 (V)
3.83125,-0.00054835
3.8325,-0.020685
3.83375,-0.0297408
3.835,-0.0364576
3.83625,-0.0523041
3.8375,-0.0843201
3.83875,-0.0662271
3.84,-0.0326105
3.84125,-0.00137897
3.8425,0.0201002
3.84375,0.0301662
3.845,0.0362095
3.84625,0.0537352
3.8475,0.0864293
3.84875,0.063963
3.85,0.026642
3.85125,-0.000211583
3.8525,-0.020685
3.85375,-0.0297408
3.855,-0.0364576
3.85625,-0.051626
3.8575,-0.0843201
3.85875,-0.0662271
3.86,-0.0326105
3.86125,-0.00171574
3.8625,0.0201002
3.86375,0.0301662
3.865,0.0365463
3.86625,0.0540766
3.8675,0.0864293
3.86875,0.0639584
3.87,0.0263006
3.87125,-0.000211583
3.8725,-0.0203483
3.87375,-0.0297408
3.875,-0.0364576
3.87625,-0.0512892
3.8775,-0.0843201
3.87875,-0.0662225
3.88,-0.0329472
3.88125,-0.00205251
3.8825,0.0197634
3.88375,0.0301662
3.885,0.0362095
3.88625,0.0533985
3.8875,0.0864293
3.88875,0.0639584
3.89,0.0266373
3.89125,-0.000216204
3.8925,-0.0203483
3.89375,-0.0297408
3.895,-0.0364576
3.89625,-0.0509525
3.8975,-0.0843201
3.89875,-0.066896
3.9,-0.0329472
3.90125,-0.00238927
3.9025,0.0197634
3.90375,0.0298294
3.905,0.0358727
3.90625,0.0530617
3.9075,0.0860926
3.90875,0.0649687
3.91,0.0269741
3.91125,0.000120563
3.9125,-0.0203483
3.91375,-0.0297408
3.915,-0.0364576
3.91625,-0.0509525
3.9175,-0.0846568
3.91875,-0.0672328
3.92,-0.033284
3.92125,-0.00238465
3.9225,0.0194266
3.92375,0.0298294
3.925,0.0358681
3.92625,0.0527249
3.9275,0.0860926
3.92875,0.0653054
3.93,0.0269741
3.93125,0.000457329
3.9325,-0.0200115
3.93375,-0.0297408
3.935,-0.0364576
3.93625,-0.0506157
3.9375,-0.0843201
3.93875,-0.0675695
3.94,-0.0336208
3.94125,-0.00272142
3.9425,0.0194266
3.94375,0.0298294
3.945,0.0358727
3.94625,0.0523882
3.9475,0.0857558
3.94875,0.0653008
3.95,0.0273109
3.95125,0.000794096
3.9525,-0.0200115
3.95375,-0.0297408
3.955,-0.0364576
3.95625,-0.0506157
3.9575,-0.0839833
3.95875,-0.0675695
3.96,-0.0339575
3.96125,-0.00339495
3.9625,0.0194312
3.96375,0.0294927
3.965,0.0355314
3.96625,0.0520514
3.9675,0.0860926
3.96875,0.0659743
3.97,0.0276476
3.97125,0.000794096
3.9725,-0.0200115
3.97375,-0.029404
3.975,-0.0364576
3.97625,-0.0499422
3.9775,-0.0839833
3.97875,-0.0682431
3.98,-0.0339575
3.98125,-0.00339495
3.9825,0.0194312
3.98375,0.0294927
3.985,0.0355314
3.98625,0.0517146
3.9875,0.0857558
3.98875,0.0659743
3.99,0.0279844
3.99125,0.000789476
3.9925,-0.0196747
3.99375,-0.029404
3.995,-0.0361209
3.99625,-0.0496054
3.9975,-0.0839833
3.99875,-0.0685798
4,-0.0342943
4.00125,-0.00373172
4.0025,0.0194312
4.00375,0.0294927
4.005,0.0355314
4.00625,0.0517146
4.0075,0.0854144
4.00875,0.0666479
4.01,0.0279844
4.01125,0.00112624
4.0125,-0.0196794
4.01375,-0.029404
4.015,-0.0361209
4.01625,-0.0496054
4.0175,-0.0836419
4.01875,-0.0685752
4.02,-0.0342897
4.02125,-0.00406849
4.0225,0.0190945
4.02375,0.0294927
4.025,0.0358727
4.02625,0.0513779
4.0275,0.0857512
4.02875,0.0669846
4.03,0.0283212
4.03125,0.00146301
4.0325,-0.0196794
4.03375,-0.029404
4.035,-0.0361209
4.03625,-0.0489319
4.0375,-0.0836419
4.03875,-0.068912
4.04,-0.0346311
4.04125,-0.00440525
4.0425,0.0190945
4.04375,0.0294927
4.045,0.0355314
4.04625,0.0510411
4.0475,0.0854144
4.04875,0.06698
4.05,0.0283166
4.05125,0.00179978
4.0525,-0.0193426
4.05375,-0.0290672
4.055,-0.0361209
4.05625,-0.0489319
4.0575,-0.0836419
4.05875,-0.0692487
4.06,-0.0349678
4.06125,-0.00440063
4.0625,0.0187577
4.06375,0.0298341
4.065,0.0355314
4.06625,0.0507043
4.0675,0.0854144
4.06875,0.0676536
4.07,0.0286579
4.07125,0.00213192
4.0725,-0.0193426
4.07375,-0.0290672
4.075,-0.0361209
4.07625,-0.0485951
4.0775,-0.0836419
4.07875,-0.0695855
4.08,-0.0349632
4.08125,-0.0047374
4.0825,0.0187577
4.08375,0.0294973
4.085,0.0355314
4.08625,0.0507043
4.0875,0.0850776
4.08875,0.0679903
4.09,0.0289947
4.09125,0.00247331
4.0925,-0.0193426
4.09375,-0.0290672
4.095,-0.0361209
4.09625,-0.0482583
4.0975,-0.0833051
4.09875,-0.0699177
4.1,-0.0353
4.10125,-0.00507417
4.1025,0.018421
4.10375,0.0294973
4.105,0.0358727
4.10625,0.0503676
4.1075,0.0847409
4.10875,0.0686639
4.11,0.0293315
4.11125,0.00246869
4.1125,-0.0190058
4.11375,-0.0294086
4.115,-0.0357795
4.11625,-0.0482583
4.1175,-0.0829684
4.11875,-0.0702544
4.12,-0.0356368
4.12125,-0.00541093
4.1225,0.0180842
4.12375,0.0294973
4.125,0.0355314
4.12625,0.049694
4.1275,0.0847409
4.12875,0.0686592
4.13,0.0293269
4.13125,0.00280546
4.1325,-0.0190058
4.13375,-0.0294086
4.135,-0.0357795
4.13625,-0.0479216
4.1375,-0.0829684
4.13875,-0.0705912
4.14,-0.0359735
4.14125,-0.00540631
4.1425,0.0180842
4.14375,0.0294973
4.145,0.0355314
4.14625,0.049694
4.1475,0.0847409
4.14875,0.068996
4.15,0.0293269
4.15125,0.00280546
4.1525,-0.0190058
4.15375,-0.0290719
4.155,-0.0354427
4.15625,-0.0479216
4.1575,-0.0826316
4.15875,-0.070928
4.16,-0.0363103
4.16125,-0.00574308
4.1625,0.0180888
4.16375,0.0291605
4.165,0.0355314
4.16625,0.0493573
4.1675,0.0847409
4.16875,0.0693328
4.17,0.0296636
4.17125,0.00314222
4.1725,-0.0186691
4.17375,-0.0290719
4.175,-0.0354427
4.17625,-0.0475848
4.1775,-0.0826316
4.17875,-0.0712647
4.18,-0.0363103
4.18125,-0.00607985
4.1825,0.0180888
4.18375,0.0291605
4.185,0.035536
4.18625,0.0490205
4.1875,0.0847409
4.18875,0.0696695
4.19,0.0300004
4.19125,0.00347899
4.1925,-0.0183323
4.19375,-0.0290719
4.195,-0.0357841
4.19625,-0.0475848
4.1975,-0.0826316
4.19875,-0.0712601
4.2,-0.0366471
4.20125,-0.00641661
4.2025,0.0180888
4.20375,0.0291605
4.205,0.0351946
4.20625,0.0486837
4.2075,0.0844041
4.20875,0.0703431
4.21,0.0300004
4.21125,0.00347437
4.2125,-0.0183323
4.21375,-0.0290719
4.215,-0.0357841
4.21625,-0.0469113
4.2175,-0.0822948
4.21875,-0.0715969
4.22,-0.0369838
4.22125,-0.00641661
4.2225,0.017752
4.22375,0.0291605
4.225,0.0351946
4.22625,0.0486837
4.2275,0.0840673
4.22875,0.0703385
4.23,0.0303372
4.23125,0.00347437
4.2325,-0.0183323
4.23375,-0.0290719
4.235,-0.0357841
4.23625,-0.0469113
4.2375,-0.0822948
4.23875,-0.0719336
4.24,-0.0373206
4.24125,-0.00675338
4.2425,0.017752
4.24375,0.0288238
4.245,0.0351946
4.24625,0.048347
4.2475,0.0840673
4.24875,0.0710166
4.25,0.0306739
4.25125,0.0041479
4.2525,-0.0183369
4.25375,-0.0290719
4.255,-0.0357841
4.25625,-0.0469113
4.2575,-0.0822948
4.25875,-0.0722704
4.26,-0.037316
4.26125,-0.00674876
4.2625,0.0174153
4.26375,0.0288238
4.265,0.0351946
4.26625,0.0480102
4.2675,0.0837306
4.26875,0.071012
4.27,0.0306739
4.27125,0.0041479
4.2725,-0.0183369
4.27375,-0.0287351
4.275,-0.0354473
4.27625,-0.0462377
4.2775,-0.0819581
4.27875,-0.0726072
4.28,-0.0376574
4.28125,-0.00708553
4.2825,0.0174153
4.28375,0.0288238
4.285,0.0351946
4.28625,0.0476734
4.2875,0.0833892
4.28875,0.0713488
4.29,0.0310107
4.29125,0.00448005
4.2925,-0.0180001
4.29375,-0.0287351
4.295,-0.0357841
4.29625,-0.0462377
4.2975,-0.0816167
4.29875,-0.0732807
4.3,-0.0376527
4.30125,-0.00742229
4.3025,0.0170785
4.30375,0.0291651
4.305,0.035536
4.30625,0.0476734
4.3075,0.0837306
4.30875,0.0720223
4.31,0.0313475
4.31125,0.00481681
4.3125,-0.0176634
4.31375,-0.0283983
4.315,-0.0354473
4.31625,-0.0462377
4.3175,-0.0812799
4.31875,-0.0732761
4.32,-0.0379895
4.32125,-0.00742229
4.3225,0.0167417
4.32375,0.0288238
4.325,0.0351946
4.32625,0.0469999
4.3275,0.0833938
4.32875,0.0723591
4.33,0.0313428
4.33125,0.00481681
4.3325,-0.0176634
4.33375,-0.0283983
4.335,-0.0354473
4.33625,-0.045901
4.3375,-0.0812799
4.33875,-0.0736128
4.34,-0.0379895
4.34125,-0.00741767
4.3425,0.0167417
4.34375,0.0288284
4.345,0.0351946
4.34625,0.0469999
4.3475,0.0833938
4.34875,0.0726958
4.35,0.032021
4.35125,0.00515358
4.3525,-0.0173266
4.35375,-0.0283983
4.355,-0.0354473
4.35625,-0.0455642
4.3575,-0.0809432
4.35875,-0.0739496
4.36,-0.0383263
4.36125,-0.00775444
4.3625,0.0170831
4.36375,0.0288284
4.365,0.0351946
4.36625,0.0466631
4.3675,0.0827156
4.36875,0.0730326
4.37,0.032021
4.37125,0.00515358
4.3725,-0.0173266
4.37375,-0.0283983
4.375,-0.0354473
4.37625,-0.0452274
4.3775,-0.0806064
4.37875,-0.0742864
4.38,-0.038663
4.38125,-0.00809121
4.3825,0.0167464
4.38375,0.0288284
4.385,0.0351946
4.38625,0.0463264
4.3875,0.0827156
4.38875,0.073028
4.39,0.0323578
4.39125,0.00549035
4.3925,-0.0173266
4.39375,-0.0283983
4.395,-0.0354473
4.39625,-0.0448907
4.3975,-0.0806064
4.39875,-0.0742818
4.4,-0.0389998
4.40125,-0.00842797
4.4025,0.0164096
4.40375,0.0288284
4.405,0.0351992
4.40625,0.0463264
4.4075,0.0827156
4.40875,0.0737015
4.41,0.0326945
4.41125,0.00549035
4.4125,-0.0169898
4.41375,-0.0283983
4.415,-0.0354473
4.41625,-0.0445539
4.4175,-0.0802696
4.41875,-0.0746231
4.42,-0.0389998
4.42125,-0.00876474
4.4225,0.0164096
4.42375,0.0288284
4.425,0.0351992
4.42625,0.0459896
4.4275,0.0823789
4.42875,0.0740383
4.43,0.0326899
4.43125,0.00582249
4.4325,-0.0166531
4.43375,-0.0280616
4.435,-0.0351059
4.43625,-0.0445539
4.4375,-0.0802696
4.43875,-0.0749553
4.44,-0.0393366
4.44125,-0.0091015
4.4425,0.0160728
4.44375,0.0284916
4.445,0.0348578
4.44625,0.0456528
4.4475,0.0823789
4.44875,0.074375
4.45,0.0330267
4.45125,0.00582249
4.4525,-0.0169945
4.45375,-0.0280616
4.455,-0.0354473
4.45625,-0.0442171
4.4575,-0.0799329
4.45875,-0.0749553
4.46,-0.0396733
4.46125,-0.00943827
4.4625,0.0160728
4.46375,0.0284916
4.465,0.0351992
4.46625,0.0453161
4.4675,0.0820421
4.46875,0.0747118
4.47,0.0330267
4.47125,0.00615926
4.4725,-0.0166531
4.47375,-0.0280616
4.475,-0.0351106
4.47625,-0.0442171
4.4775,-0.0799329
4.47875,-0.0752921
4.48,-0.0400101
4.48125,-0.00943365
4.4825,0.0157361
4.48375,0.0284916
4.485,0.0351992
4.48625,0.0453161
4.4875,0.0820421
4.48875,0.0747072
4.49,0.0333634
4.49125,0.00649603
4.4925,-0.0166577
4.49375,-0.0280616
4.495,-0.0347692
4.49625,-0.0438804
4.4975,-0.0795961
4.49875,-0.0756288
4.5,-0.0400055
4.50125,-0.00977042
4.5025,0.0157361
4.50375,0.0284916
4.505,0.0351992
4.50625,0.0453161
4.5075,0.0820421
4.50875,0.0750439
4.51,0.0337002
4.51125,0.00683279
4.5125,-0.0166577
4.51375,-0.0277248
4.515,-0.0351059
4.51625,-0.0435436
4.5175,-0.0792593
4.51875,-0.0759656
4.52,-0.0400055
4.52125,-0.0101072
4.5225,0.0157407
4.52375,0.0284916
4.525,0.0351992
4.52625,0.0449793
4.5275,0.0817054
4.52875,0.0753807
4.53,0.034037
4.53125,0.00716956
4.5325,-0.0163209
4.53375,-0.0277248
4.535,-0.0351059
4.53625,-0.0435436
4.5375,-0.0792593
4.53875,-0.075961
4.54,-0.0403423
4.54125,-0.0101072
4.5425,0.0157407
4.54375,0.0281548
4.545,0.0351992
4.54625,0.0446425
4.5475,0.0813686
4.54875,0.0757175
4.55,0.0343737
4.55125,0.00716494
4.5525,-0.0159842
4.55375,-0.0277248
4.555,-0.0347692
4.55625,-0.0435436
4.5575,-0.0789226
4.55875,-0.0762977
4.56,-0.040679
4.56125,-0.010444
4.5625,0.0157407
4.56375,0.0278181
4.565,0.0348578
4.56625,0.0446425
4.5675,0.0810318
4.56875,0.0760542
4.57,0.0343737
4.57125,0.00716494
4.5725,-0.0159842
4.57375,-0.0277294
4.575,-0.0351106
4.57625,-0.0432068
4.5775,-0.0785812
4.57875,-0.0766345
4.58,-0.0410158
4.58125,-0.0104393
4.5825,0.0154039
4.58375,0.0278181
4.585,0.0348624
4.58625,0.0443058
4.5875,0.0810318
4.58875,0.076391
4.59,0.0350473
4.59125,0.00783847
4.5925,-0.0156474
4.59375,-0.0277294
4.595,-0.0351106
4.59625,-0.0432068
4.5975,-0.0785812
4.59875,-0.0769713
4.6,-0.0410158
4.60125,-0.0107761
4.6025,0.0154039
4.60375,0.0278181
4.605,0.0348624
4.60625,0.043969
4.6075,0.0806951
4.60875,0.0767232
4.61,0.0350473
4.61125,0.00783847
4.6125,-0.0156474
4.61375,-0.027388
4.615,-0.0344324
4.61625,-0.0428701
4.6175,-0.0782444
4.61875,-0.0769713
4.62,-0.0413526
4.62125,-0.0114496
4.6225,0.0150671
4.62375,0.0278181
4.625,0.0348624
4.62625,0.0443058
4.6275,0.0806951
4.62875,0.0770599
4.63,0.0350426
4.63125,0.00817524
4.6325,-0.0153106
4.63375,-0.0277294
4.635,-0.0347738
4.63625,-0.0425333
4.6375,-0.0779076
4.63875,-0.0773034
4.64,-0.0416893
4.64125,-0.0114496
4.6425,0.0150671
4.64375,0.0278181
4.645,0.0348624
4.64625,0.043969
4.6475,0.0803583
4.64875,0.0773967
4.65,0.0357208
4.65125,0.00783385
4.6525,-0.0153106
4.65375,-0.0277294
4.655,-0.0347738
4.65625,-0.0428701
4.6575,-0.0779123
4.65875,-0.0773034
4.66,-0.0420261
4.66125,-0.0117864
4.6625,0.0147304
4.66375,0.0278181
4.665,0.0348624
4.66625,0.0436322
4.6675,0.0800215
4.66875,0.0773967
4.67,0.0353794
4.67125,0.00817062
4.6725,-0.015652
4.67375,-0.0273927
4.675,-0.0347738
4.67625,-0.0425333
4.6775,-0.0775755
4.67875,-0.0776402
4.68,-0.0423629
4.68125,-0.0121232
4.6825,0.0143936
4.68375,0.0274813
4.685,0.0345211
4.68625,0.0432909
4.6875,0.0796801
4.68875,0.0777288
4.69,0.0357162
4.69125,0.00884415
4.6925,-0.0153153
4.69375,-0.0273927
4.695,-0.0347738
4.69625,-0.0421965
4.6975,-0.076902
4.69875,-0.0776402
4.7,-0.0426996
4.70125,-0.0124599
4.7025,0.0143936
4.70375,0.0274859
4.705,0.0341889
4.70625,0.0429541
4.7075,0.079348
4.70875,0.0777288
4.71,0.0360529
4.71125,0.00918092
4.7125,-0.0149785
4.71375,-0.0273927
4.715,-0.034437
4.71625,-0.0418551
4.7175,-0.0772387
4.71875,-0.0779769
4.72,-0.0430364
4.72125,-0.0124553
4.7225,0.0140568
4.72375,0.0274859
4.725,0.0345257
4.72625,0.0426173
4.7275,0.079348
4.72875,0.0780656
4.73,0.0363897
4.73125,0.00918092
4.7325,-0.0149785
4.73375,-0.0273927
4.735,-0.0341003
4.73625,-0.0418598
4.7375,-0.076902
4.73875,-0.0783137
4.74,-0.0430364
4.74125,-0.0127921
4.7425,0.0140568
4.74375,0.0271445
4.745,0.0341889
4.74625,0.0426173
4.7475,0.079348
4.74875,0.0784024
4.75,0.0367265
4.75125,0.00951307
4.7525,-0.0146417
4.75375,-0.0270559
4.755,-0.034437
4.75625,-0.0418551
4.7575,-0.0768973
4.75875,-0.0783091
4.76,-0.0430318
4.76125,-0.0131288
4.7625,0.0140615
4.76375,0.0271445
4.765,0.0345257
4.76625,0.0426173
4.7675,0.0790066
4.76875,0.0790759
4.77,0.0367265
4.77125,0.00951307
4.7725,-0.0149785
4.77375,-0.0273927
4.775,-0.034437
4.77625,-0.0415184
4.7775,-0.0765606
4.77875,-0.0786459
4.78,-0.0433685
4.78125,-0.0127875
4.7825,0.0140615
4.78375,0.0271445
4.785,0.0345257
4.78625,0.0422806
4.7875,0.0786698
4.78875,0.0790759
4.79,0.0370632
4.79125,0.00951307
4.7925,-0.0146417
4.79375,-0.0270559
4.795,-0.0341003
4.79625,-0.0415184
4.7975,-0.0762238
4.79875,-0.0786459
4.8,-0.0433685
4.80125,-0.0131242
4.8025,0.0137247
4.80375,0.0271492
4.805,0.0341889
4.80625,0.0419438
4.8075,0.0786698
4.80875,0.0794127
4.81,0.0374
4.81125,0.00984983
4.8125,-0.0146417
4.81375,-0.0270559
4.815,-0.0341003
4.81625,-0.0415184
4.8175,-0.075887
4.81875,-0.0789826
4.82,-0.0437053
4.82125,-0.013461
4.8225,0.0137247
4.82375,0.0271492
4.825,0.0341889
4.82625,0.0419438
4.8275,0.0783331
4.82875,0.0797494
4.83,0.0377368
4.83125,0.0101866
4.8325,-0.014305
4.83375,-0.0270559
4.835,-0.0341003
4.83625,-0.0415184
4.8375,-0.075887
4.83875,-0.0793194
4.84,-0.0440421
4.84125,-0.0137978
4.8425,0.0133879
4.84375,0.0271492
4.845,0.0341889
4.84625,0.041607
4.8475,0.0779963
4.84875,0.0797448
4.85,0.0380735
4.85125,0.0105234
4.8525,-0.014305
4.85375,-0.0267191
4.855,-0.0341003
4.85625,-0.0411816
4.8575,-0.0755503
4.85875,-0.0793148
4.86,-0.0443788
4.86125,-0.0141345
4.8625,0.0133879
4.86375,0.0271492
4.865,0.0341889
4.86625,0.041607
4.8675,0.0779963
4.86875,0.0800816
4.87,0.0384103
4.87125,0.0108601
4.8725,-0.0139682
4.87375,-0.0267191
4.875,-0.0337635
4.87625,-0.0408448
4.8775,-0.0752135
4.87875,-0.0796515
4.88,-0.0447156
4.88125,-0.0144713
4.8825,0.0130512
4.88375,0.0271492
4.885,0.0341889
4.88625,0.041607
4.8875,0.0776595
4.88875,0.0800816
4.89,0.0384103
4.89125,0.0105187
4.8925,-0.0143096
4.89375,-0.0267191
4.895,-0.0341003
4.89625,-0.0408448
4.8975,-0.0752135
4.89875,-0.0796515
4.9,-0.0450524
4.90125,-0.0144667
4.9025,0.0130512
4.90375,0.0268124
4.905,0.0338521
4.90625,0.0412703
4.9075,0.0773228
4.90875,0.0804183
4.91,0.0384057
4.91125,0.0108555
4.9125,-0.0139728
4.91375,-0.0267191
4.915,-0.0337635
4.91625,-0.0408448
4.9175,-0.0752135
4.91875,-0.0799883
4.92,-0.0450524
4.92125,-0.0148081
4.9225,0.0127144
4.92375,0.0271492
4.925,0.0338521
4.92625,0.0412749
4.9275,0.076986
4.92875,0.0804183
4.93,0.0387425
4.93125,0.0108555
4.9325,-0.0139728
4.93375,-0.0267191
4.935,-0.0337635
4.93625,-0.0405081
4.9375,-0.0745354
4.93875,-0.0803251
4.94,-0.0453891
4.94125,-0.0148034
4.9425,0.0130558
4.94375,0.0268124
4.945,0.0338521
4.94625,0.0409335
4.9475,0.0773228
4.94875,0.0807551
4.95,0.0390792
4.95125,0.0111923
4.9525,-0.013636
4.95375,-0.0267191
4.955,-0.0337635
4.95625,-0.0405081
4.9575,-0.0741986
4.95875,-0.0803251
4.96,-0.0457259
4.96125,-0.0151402
4.9625,0.012719
4.96375,0.0268124
4.965,0.0338568
4.96625,0.0405967
4.9675,0.076986
4.96875,0.0810873
4.97,0.039416
4.97125,0.011529
4.9725,-0.013636
4.97375,-0.0263824
4.975,-0.0334267
4.97625,-0.0401713
4.9775,-0.0738618
4.97875,-0.0803205
4.98,-0.0457213
4.98125,-0.0158137
4.9825,0.0123823
4.98375,0.0264756
4.985,0.0338568
4.98625,0.0409335
4.9875,0.076986
4.98875,0.0810873
4.99,0.0397528
4.99125,0.0118658
4.9925,-0.0132993
4.99375,-0.0263824
4.995,-0.0334267
4.99625,-0.0401713
4.9975,-0.0738618
4.99875,-0.0806572
